time_index,air_temperature_C,relative_humidity_percent,wind_speed_kmh,presion_hPa,hour,target_temp
2021-01-10 05:00:00,11.9,69,8.4,990.3,5,11.4
2021-01-10 06:00:00,11.4,73,7.3,990.4,6,12.8
2021-01-10 07:00:00,12.8,69,11.1,990.8,7,14.6
2021-01-10 08:00:00,14.6,64,11.9,991.4,8,17.2
2021-01-10 09:00:00,17.2,53,8.9,991.6,9,19.9
2021-01-10 10:00:00,19.9,44,6.9,991.3,10,22.1
2021-01-10 11:00:00,22.1,38,5.9,991.1,11,24.1
2021-01-10 12:00:00,24.1,32,5.6,990.6,12,25.9
2021-01-10 13:00:00,25.9,27,6.8,990.0,13,27.1
2021-01-10 14:00:00,27.1,22,8.8,989.5,14,27.8
2021-01-10 15:00:00,27.8,20,9.8,989.1,15,27.4
2021-01-10 16:00:00,27.4,22,16.3,988.8,16,25.2
2021-01-10 17:00:00,25.2,27,20.7,989.0,17,23.0
2021-01-10 18:00:00,23.0,29,20.9,989.5,18,20.3
2021-01-10 19:00:00,20.3,42,18.2,990.3,19,18.8
2021-01-10 20:00:00,18.8,57,11.2,990.9,20,17.8
2021-01-10 21:00:00,17.8,65,10.1,991.6,21,17.0
2021-01-10 22:00:00,17.0,70,7.9,992.2,22,16.2
2021-01-10 23:00:00,16.2,73,6.2,992.4,23,15.4
2021-01-11 00:00:00,15.4,77,4.5,992.2,0,14.9
2021-01-11 01:00:00,14.9,79,5.9,992.0,1,14.4
2021-01-11 02:00:00,14.4,82,7.2,991.5,2,14.2
2021-01-11 03:00:00,14.2,83,8.1,991.1,3,13.9
2021-01-11 04:00:00,13.9,85,8.9,990.9,4,13.4
2021-01-11 05:00:00,13.4,87,11.1,991.2,5,13.2
2021-01-11 06:00:00,13.2,89,12.7,992.0,6,14.4
2021-01-11 07:00:00,14.4,79,13.2,992.4,7,16.1
2021-01-11 08:00:00,16.1,69,15.2,993.1,8,17.9
2021-01-11 09:00:00,17.9,58,17.1,993.3,9,19.9
2021-01-11 10:00:00,19.9,49,16.4,993.5,10,22.0
2021-01-11 11:00:00,22.0,42,13.8,993.5,11,23.5
2021-01-11 12:00:00,23.5,38,13.0,993.3,12,24.7
2021-01-11 13:00:00,24.7,34,12.7,992.8,13,25.6
2021-01-11 14:00:00,25.6,31,12.6,992.4,14,26.2
2021-01-11 15:00:00,26.2,28,12.9,992.0,15,26.5
2021-01-11 16:00:00,26.5,26,13.5,991.5,16,26.2
2021-01-11 17:00:00,26.2,25,12.6,990.9,17,25.8
2021-01-11 18:00:00,25.8,24,11.8,990.7,18,24.8
2021-01-11 19:00:00,24.8,24,13.0,990.6,19,23.0
2021-01-11 20:00:00,23.0,27,13.2,990.5,20,21.2
2021-01-11 21:00:00,21.2,28,14.8,990.8,21,19.6
2021-01-11 22:00:00,19.6,29,15.9,990.8,22,18.4
2021-01-11 23:00:00,18.4,31,16.9,990.5,23,17.0
2021-01-12 00:00:00,17.0,32,16.8,990.0,0,15.6
2021-01-12 01:00:00,15.6,34,16.2,989.6,1,14.6
2021-01-12 02:00:00,14.6,37,14.6,989.0,2,13.6
2021-01-12 03:00:00,13.6,40,14.1,988.6,3,12.8
2021-01-12 04:00:00,12.8,44,13.9,988.7,4,11.9
2021-01-12 05:00:00,11.9,47,13.7,988.9,5,11.2
2021-01-12 06:00:00,11.2,49,12.9,989.3,6,12.0
2021-01-12 07:00:00,12.0,49,13.2,990.0,7,13.6
2021-01-12 08:00:00,13.6,50,13.4,991.0,8,16.5
2021-01-12 09:00:00,16.5,43,10.3,990.9,9,20.0
2021-01-12 10:00:00,20.0,34,9.4,990.5,10,23.3
2021-01-12 11:00:00,23.3,27,10.7,990.5,11,25.8
2021-01-12 12:00:00,25.8,22,9.7,990.2,12,27.7
2021-01-12 13:00:00,27.7,20,8.4,989.7,13,29.0
2021-01-12 14:00:00,29.0,18,8.1,989.4,14,29.7
2021-01-12 15:00:00,29.7,17,7.7,989.0,15,30.0
2021-01-12 16:00:00,30.0,16,7.2,988.7,16,29.9
2021-01-12 17:00:00,29.9,16,9.1,988.1,17,28.6
2021-01-12 18:00:00,28.6,19,13.9,987.9,18,25.8
2021-01-12 19:00:00,25.8,25,17.0,988.0,19,23.2
2021-01-12 20:00:00,23.2,29,12.0,988.7,20,20.8
2021-01-12 21:00:00,20.8,33,6.9,989.0,21,18.8
2021-01-12 22:00:00,18.8,42,6.0,989.6,22,17.5
2021-01-12 23:00:00,17.5,44,5.4,989.6,23,16.1
2021-01-13 00:00:00,16.1,49,7.3,989.4,0,15.6
2021-01-13 01:00:00,15.6,49,6.2,988.9,1,15.8
2021-01-13 02:00:00,15.8,45,3.8,988.6,2,15.1
2021-01-13 03:00:00,15.1,47,2.6,988.3,3,13.6
2021-01-13 04:00:00,13.6,54,4.7,988.3,4,12.8
2021-01-13 05:00:00,12.8,59,5.5,988.4,5,12.8
2021-01-13 06:00:00,12.8,60,4.3,988.7,6,14.9
2021-01-13 07:00:00,14.9,52,2.1,989.6,7,17.2
2021-01-13 08:00:00,17.2,46,1.8,990.7,8,20.1
2021-01-13 09:00:00,20.1,39,3.0,991.1,9,23.0
2021-01-13 10:00:00,23.0,33,3.4,991.3,10,25.8
2021-01-13 11:00:00,25.8,27,2.5,991.2,11,28.1
2021-01-13 12:00:00,28.1,23,2.3,991.0,12,29.7
2021-01-13 13:00:00,29.7,21,3.6,990.6,13,30.8
2021-01-13 14:00:00,30.8,20,5.1,990.1,14,31.4
2021-01-13 15:00:00,31.4,20,8.0,989.2,15,31.4
2021-01-13 16:00:00,31.4,20,11.6,988.6,16,30.2
2021-01-13 17:00:00,30.2,23,14.5,988.1,17,28.0
2021-01-13 18:00:00,28.0,26,17.8,987.9,18,25.6
2021-01-13 19:00:00,25.6,27,16.6,988.3,19,22.9
2021-01-13 20:00:00,22.9,32,12.3,989.0,20,20.7
2021-01-13 21:00:00,20.7,38,5.0,989.3,21,19.2
2021-01-13 22:00:00,19.2,42,5.4,989.3,22,17.9
2021-01-13 23:00:00,17.9,45,5.1,988.9,23,16.5
2021-01-14 00:00:00,16.5,53,6.5,988.6,0,15.7
2021-01-14 01:00:00,15.7,55,6.4,988.3,1,15.2
2021-01-14 02:00:00,15.2,55,5.5,987.7,2,14.8
2021-01-14 03:00:00,14.8,56,6.1,987.3,3,13.9
2021-01-14 04:00:00,13.9,58,5.6,986.9,4,13.2
2021-01-14 05:00:00,13.2,61,6.6,986.9,5,12.9
2021-01-14 06:00:00,12.9,62,5.7,987.2,6,15.2
2021-01-14 07:00:00,15.2,51,5.5,987.8,7,16.5
2021-01-14 08:00:00,16.5,49,3.7,988.6,8,19.3
2021-01-14 09:00:00,19.3,42,4.6,988.9,9,22.2
2021-01-14 10:00:00,22.2,36,5.0,988.8,10,25.0
2021-01-14 11:00:00,25.0,31,6.4,988.9,11,27.2
2021-01-14 12:00:00,27.2,27,7.1,989.0,12,28.8
2021-01-14 13:00:00,28.8,25,7.9,988.8,13,29.9
2021-01-14 14:00:00,29.9,22,10.0,988.5,14,30.4
2021-01-14 15:00:00,30.4,21,11.4,988.3,15,30.1
2021-01-14 16:00:00,30.1,21,13.2,988.2,16,29.1
2021-01-14 17:00:00,29.1,22,15.8,987.8,17,27.0
2021-01-14 18:00:00,27.0,24,17.8,987.9,18,25.1
2021-01-14 19:00:00,25.1,27,16.0,988.4,19,23.4
2021-01-14 20:00:00,23.4,32,10.5,988.4,20,21.1
2021-01-14 21:00:00,21.1,38,7.0,989.2,21,19.2
2021-01-14 22:00:00,19.2,44,6.2,990.1,22,18.3
2021-01-14 23:00:00,18.3,48,8.5,990.0,23,18.4
2021-01-15 00:00:00,18.4,39,12.4,989.7,0,17.4
2021-01-15 01:00:00,17.4,36,13.0,989.3,1,16.1
2021-01-15 02:00:00,16.1,40,14.2,989.2,2,15.0
2021-01-15 03:00:00,15.0,46,13.3,988.9,3,14.0
2021-01-15 04:00:00,14.0,53,10.5,988.7,4,13.3
2021-01-15 05:00:00,13.3,59,11.1,988.8,5,12.9
2021-01-15 06:00:00,12.9,65,10.7,989.2,6,13.9
2021-01-15 07:00:00,13.9,63,12.0,989.9,7,15.9
2021-01-15 08:00:00,15.9,57,14.7,990.7,8,18.8
2021-01-15 09:00:00,18.8,47,16.6,990.7,9,21.8
2021-01-15 10:00:00,21.8,38,15.1,990.1,10,24.5
2021-01-15 11:00:00,24.5,30,15.3,989.8,11,26.5
2021-01-15 12:00:00,26.5,27,15.7,989.6,12,28.0
2021-01-15 13:00:00,28.0,27,15.4,989.1,13,28.9
2021-01-15 14:00:00,28.9,27,15.6,988.8,14,29.3
2021-01-15 15:00:00,29.3,26,16.3,988.3,15,29.2
2021-01-15 16:00:00,29.2,26,16.1,987.9,16,28.7
2021-01-15 17:00:00,28.7,26,17.0,987.6,17,27.9
2021-01-15 18:00:00,27.9,27,17.1,987.3,18,26.8
2021-01-15 19:00:00,26.8,27,17.5,987.3,19,24.6
2021-01-15 20:00:00,24.6,28,16.3,987.4,20,22.8
2021-01-15 21:00:00,22.8,30,22.2,988.1,21,20.1
2021-01-15 22:00:00,20.1,44,21.7,988.6,22,18.8
2021-01-15 23:00:00,18.8,49,20.4,988.4,23,17.8
2021-01-16 00:00:00,17.8,51,20.1,988.2,0,16.9
2021-01-16 01:00:00,16.9,51,18.4,988.1,1,16.3
2021-01-16 02:00:00,16.3,48,17.7,988.1,2,15.5
2021-01-16 03:00:00,15.5,50,17.6,988.3,3,14.5
2021-01-16 04:00:00,14.5,54,16.8,988.6,4,13.6
2021-01-16 05:00:00,13.6,58,15.5,989.0,5,12.8
2021-01-16 06:00:00,12.8,62,13.7,989.5,6,13.4
2021-01-16 07:00:00,13.4,60,14.8,990.0,7,14.4
2021-01-16 08:00:00,14.4,61,15.6,990.8,8,16.8
2021-01-16 09:00:00,16.8,52,13.9,990.4,9,19.7
2021-01-16 10:00:00,19.7,42,14.7,990.4,10,22.5
2021-01-16 11:00:00,22.5,33,15.3,990.5,11,25.0
2021-01-16 12:00:00,25.0,26,15.5,990.3,12,26.9
2021-01-16 13:00:00,26.9,21,15.3,990.0,13,28.4
2021-01-16 14:00:00,28.4,18,14.8,989.4,14,29.5
2021-01-16 15:00:00,29.5,15,16.7,989.2,15,29.6
2021-01-16 16:00:00,29.6,13,17.7,988.9,16,29.5
2021-01-16 17:00:00,29.5,14,16.6,988.3,17,29.0
2021-01-16 18:00:00,29.0,14,16.3,988.1,18,27.8
2021-01-16 19:00:00,27.8,14,15.0,988.7,19,24.8
2021-01-16 20:00:00,24.8,16,9.6,989.2,20,23.0
2021-01-16 21:00:00,23.0,19,10.3,989.6,21,22.0
2021-01-16 22:00:00,22.0,23,12.2,990.1,22,21.2
2021-01-16 23:00:00,21.2,27,14.5,990.2,23,20.0
2021-01-17 00:00:00,20.0,33,13.8,990.1,0,18.8
2021-01-17 01:00:00,18.8,40,14.5,989.9,1,17.5
2021-01-17 02:00:00,17.5,47,14.6,989.7,2,16.2
2021-01-17 03:00:00,16.2,56,13.6,989.3,3,15.1
2021-01-17 04:00:00,15.1,64,11.9,989.2,4,14.0
2021-01-17 05:00:00,14.0,71,12.1,989.4,5,13.0
2021-01-17 06:00:00,13.0,77,10.9,989.8,6,13.9
2021-01-17 07:00:00,13.9,75,10.9,990.2,7,15.5
2021-01-17 08:00:00,15.5,70,10.3,990.7,8,18.2
2021-01-17 09:00:00,18.2,58,10.5,990.6,9,21.5
2021-01-17 10:00:00,21.5,47,11.0,990.5,10,24.1
2021-01-17 11:00:00,24.1,39,9.0,990.4,11,26.9
2021-01-17 12:00:00,26.9,30,6.7,989.7,12,29.2
2021-01-17 13:00:00,29.2,23,9.0,989.0,13,30.8
2021-01-17 14:00:00,30.8,20,10.6,988.4,14,31.7
2021-01-17 15:00:00,31.7,17,10.9,988.0,15,32.0
2021-01-17 16:00:00,32.0,16,10.8,987.4,16,31.9
2021-01-17 17:00:00,31.9,15,11.4,987.0,17,31.5
2021-01-17 18:00:00,31.5,15,12.7,986.4,18,30.2
2021-01-17 19:00:00,30.2,18,11.2,986.3,19,27.0
2021-01-17 20:00:00,27.0,25,9.7,986.3,20,24.5
2021-01-17 21:00:00,24.5,35,9.3,986.5,21,22.8
2021-01-17 22:00:00,22.8,39,8.9,986.6,22,22.5
2021-01-17 23:00:00,22.5,32,10.2,986.5,23,22.0
2021-01-18 00:00:00,22.0,26,11.0,986.5,0,20.9
2021-01-18 01:00:00,20.9,31,12.5,986.1,1,19.5
2021-01-18 02:00:00,19.5,41,12.4,985.6,2,18.0
2021-01-18 03:00:00,18.0,53,11.7,985.2,3,16.6
2021-01-18 04:00:00,16.6,64,10.0,985.1,4,15.4
2021-01-18 05:00:00,15.4,71,8.5,985.4,5,14.4
2021-01-18 06:00:00,14.4,77,6.4,985.9,6,15.7
2021-01-18 07:00:00,15.7,71,6.2,986.6,7,18.0
2021-01-18 08:00:00,18.0,65,2.6,987.7,8,20.8
2021-01-18 09:00:00,20.8,54,2.3,987.4,9,24.1
2021-01-18 10:00:00,24.1,44,2.9,987.3,10,27.3
2021-01-18 11:00:00,27.3,36,2.5,987.1,11,29.8
2021-01-18 12:00:00,29.8,30,3.3,986.8,12,31.5
